id,sample_name,position_in_run,mode,order,pred_score,justification,clamped,raw_json
essay9.docx,essay9.docx,3,zeroshot,reversed,3,"The text is significantly underdeveloped, consisting of a single short paragraph with choppy sentences and minimal thematic exploration.",False,"[
  {
    ""id"": ""essay67.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly polished persuasive essay with strong organizational structure, clear transitions, and effective use of evidence to support its claims.""
  },
  {
    ""id"": ""essay50.docx"",
    ""pred_score"": 6,
    ""justification"": ""The narrative is clear and emotionally resonant, but it relies on relatively simple sentence structures and lacks descriptive depth.""
  },
  {
    ""id"": ""essay31.docx"",
    ""pred_score"": 7,
    ""justification"": ""A well-organized personal narrative that uses specific details and good transitions to create a cohesive story about pet ownership.""
  },
  {
    ""id"": ""essay9.docx"",
    ""pred_score"": 3,
    ""justification"": ""The text is significantly underdeveloped, consisting of a single short paragraph with choppy sentences and minimal thematic exploration.""
  },
  {
    ""id"": ""researchpaper63.docx"",
    ""pred_score"": 10,
    ""justification"": ""This exemplary academic text demonstrates professional-level mastery of complex technical concepts, rigorous structure, and flawless formal writing.""
  }
]"
researchpaper63.docx,researchpaper63.docx,4,zeroshot,reversed,10,"This exemplary academic text demonstrates professional-level mastery of complex technical concepts, rigorous structure, and flawless formal writing.",False,"[
  {
    ""id"": ""essay67.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly polished persuasive essay with strong organizational structure, clear transitions, and effective use of evidence to support its claims.""
  },
  {
    ""id"": ""essay50.docx"",
    ""pred_score"": 6,
    ""justification"": ""The narrative is clear and emotionally resonant, but it relies on relatively simple sentence structures and lacks descriptive depth.""
  },
  {
    ""id"": ""essay31.docx"",
    ""pred_score"": 7,
    ""justification"": ""A well-organized personal narrative that uses specific details and good transitions to create a cohesive story about pet ownership.""
  },
  {
    ""id"": ""essay9.docx"",
    ""pred_score"": 3,
    ""justification"": ""The text is significantly underdeveloped, consisting of a single short paragraph with choppy sentences and minimal thematic exploration.""
  },
  {
    ""id"": ""researchpaper63.docx"",
    ""pred_score"": 10,
    ""justification"": ""This exemplary academic text demonstrates professional-level mastery of complex technical concepts, rigorous structure, and flawless formal writing.""
  }
]"
essay48.docx,essay48.docx,0,zeroshot,reversed,7,"The essay is well-organized and descriptive with clear transitions, though it features simple vocabulary and minor spelling errors like 'avacadoes'.",False,"[
  {
    ""id"": ""essay48.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay is well-organized and descriptive with clear transitions, though it features simple vocabulary and minor spelling errors like 'avacadoes'.""
  },
  {
    ""id"": ""researchpaper1.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated technical paper that demonstrates deep knowledge of robotics, though it contains minor OCR artifacts like 'policiess'.""
  },
  {
    ""id"": ""essay84.docx"",
    ""pred_score"": 8,
    ""justification"": ""This concise narrative is engaging and effectively uses irony to deliver a clear, reflective lesson with strong readability.""
  },
  {
    ""id"": ""essay69.docx"",
    ""pred_score"": 9,
    ""justification"": ""An emotionally resonant and polished personal narrative that uses specific, meaningful details to demonstrate significant depth and growth.""
  },
  {
    ""id"": ""researchpaper49.docx"",
    ""pred_score"": 9,
    ""justification"": ""This technical work is exemplary in its logical structure, clearly identifying complex challenges and presenting a rigorous multi-agent solution.""
  }
]"
researchpaper1.docx,researchpaper1.docx,1,zeroshot,reversed,9,"This is a highly sophisticated technical paper that demonstrates deep knowledge of robotics, though it contains minor OCR artifacts like 'policiess'.",False,"[
  {
    ""id"": ""essay48.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay is well-organized and descriptive with clear transitions, though it features simple vocabulary and minor spelling errors like 'avacadoes'.""
  },
  {
    ""id"": ""researchpaper1.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated technical paper that demonstrates deep knowledge of robotics, though it contains minor OCR artifacts like 'policiess'.""
  },
  {
    ""id"": ""essay84.docx"",
    ""pred_score"": 8,
    ""justification"": ""This concise narrative is engaging and effectively uses irony to deliver a clear, reflective lesson with strong readability.""
  },
  {
    ""id"": ""essay69.docx"",
    ""pred_score"": 9,
    ""justification"": ""An emotionally resonant and polished personal narrative that uses specific, meaningful details to demonstrate significant depth and growth.""
  },
  {
    ""id"": ""researchpaper49.docx"",
    ""pred_score"": 9,
    ""justification"": ""This technical work is exemplary in its logical structure, clearly identifying complex challenges and presenting a rigorous multi-agent solution.""
  }
]"
essay84.docx,essay84.docx,2,zeroshot,reversed,8,"This concise narrative is engaging and effectively uses irony to deliver a clear, reflective lesson with strong readability.",False,"[
  {
    ""id"": ""essay48.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay is well-organized and descriptive with clear transitions, though it features simple vocabulary and minor spelling errors like 'avacadoes'.""
  },
  {
    ""id"": ""researchpaper1.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated technical paper that demonstrates deep knowledge of robotics, though it contains minor OCR artifacts like 'policiess'.""
  },
  {
    ""id"": ""essay84.docx"",
    ""pred_score"": 8,
    ""justification"": ""This concise narrative is engaging and effectively uses irony to deliver a clear, reflective lesson with strong readability.""
  },
  {
    ""id"": ""essay69.docx"",
    ""pred_score"": 9,
    ""justification"": ""An emotionally resonant and polished personal narrative that uses specific, meaningful details to demonstrate significant depth and growth.""
  },
  {
    ""id"": ""researchpaper49.docx"",
    ""pred_score"": 9,
    ""justification"": ""This technical work is exemplary in its logical structure, clearly identifying complex challenges and presenting a rigorous multi-agent solution.""
  }
]"
essay69.docx,essay69.docx,3,zeroshot,reversed,9,"An emotionally resonant and polished personal narrative that uses specific, meaningful details to demonstrate significant depth and growth.",False,"[
  {
    ""id"": ""essay48.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay is well-organized and descriptive with clear transitions, though it features simple vocabulary and minor spelling errors like 'avacadoes'.""
  },
  {
    ""id"": ""researchpaper1.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated technical paper that demonstrates deep knowledge of robotics, though it contains minor OCR artifacts like 'policiess'.""
  },
  {
    ""id"": ""essay84.docx"",
    ""pred_score"": 8,
    ""justification"": ""This concise narrative is engaging and effectively uses irony to deliver a clear, reflective lesson with strong readability.""
  },
  {
    ""id"": ""essay69.docx"",
    ""pred_score"": 9,
    ""justification"": ""An emotionally resonant and polished personal narrative that uses specific, meaningful details to demonstrate significant depth and growth.""
  },
  {
    ""id"": ""researchpaper49.docx"",
    ""pred_score"": 9,
    ""justification"": ""This technical work is exemplary in its logical structure, clearly identifying complex challenges and presenting a rigorous multi-agent solution.""
  }
]"
researchpaper49.docx,researchpaper49.docx,4,zeroshot,reversed,9,"This technical work is exemplary in its logical structure, clearly identifying complex challenges and presenting a rigorous multi-agent solution.",False,"[
  {
    ""id"": ""essay48.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay is well-organized and descriptive with clear transitions, though it features simple vocabulary and minor spelling errors like 'avacadoes'.""
  },
  {
    ""id"": ""researchpaper1.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated technical paper that demonstrates deep knowledge of robotics, though it contains minor OCR artifacts like 'policiess'.""
  },
  {
    ""id"": ""essay84.docx"",
    ""pred_score"": 8,
    ""justification"": ""This concise narrative is engaging and effectively uses irony to deliver a clear, reflective lesson with strong readability.""
  },
  {
    ""id"": ""essay69.docx"",
    ""pred_score"": 9,
    ""justification"": ""An emotionally resonant and polished personal narrative that uses specific, meaningful details to demonstrate significant depth and growth.""
  },
  {
    ""id"": ""researchpaper49.docx"",
    ""pred_score"": 9,
    ""justification"": ""This technical work is exemplary in its logical structure, clearly identifying complex challenges and presenting a rigorous multi-agent solution.""
  }
]"
essay12.docx,essay12.docx,0,zeroshot,reversed,3,"The writing is extremely simplistic and lacks the depth, vocabulary, and analytical quality expected of a formal essay.",False,"[
  {
    ""id"": ""essay12.docx"",
    ""pred_score"": 3,
    ""justification"": ""The writing is extremely simplistic and lacks the depth, vocabulary, and analytical quality expected of a formal essay.""
  },
  {
    ""id"": ""researchpaper3.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated academic paper demonstrating exceptional depth of knowledge and professional structure, despite minor text extraction artifacts.""
  },
  {
    ""id"": ""essay26.docx"",
    ""pred_score"": 6,
    ""justification"": ""A clear and well-organized personal narrative with good flow, though it remains stylistically simple and lacks thematic complexity.""
  },
  {
    ""id"": ""essay44.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay is well-structured and informative, using specific details and effective transitions to explain biological concepts clearly.""
  },
  {
    ""id"": ""researchpaper71.docx"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary technical research paper that provides deep theoretical insights and maintains a logical, professional progression throughout.""
  }
]"
researchpaper3.docx,researchpaper3.docx,1,zeroshot,reversed,9,"This is a highly sophisticated academic paper demonstrating exceptional depth of knowledge and professional structure, despite minor text extraction artifacts.",False,"[
  {
    ""id"": ""essay12.docx"",
    ""pred_score"": 3,
    ""justification"": ""The writing is extremely simplistic and lacks the depth, vocabulary, and analytical quality expected of a formal essay.""
  },
  {
    ""id"": ""researchpaper3.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated academic paper demonstrating exceptional depth of knowledge and professional structure, despite minor text extraction artifacts.""
  },
  {
    ""id"": ""essay26.docx"",
    ""pred_score"": 6,
    ""justification"": ""A clear and well-organized personal narrative with good flow, though it remains stylistically simple and lacks thematic complexity.""
  },
  {
    ""id"": ""essay44.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay is well-structured and informative, using specific details and effective transitions to explain biological concepts clearly.""
  },
  {
    ""id"": ""researchpaper71.docx"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary technical research paper that provides deep theoretical insights and maintains a logical, professional progression throughout.""
  }
]"
essay26.docx,essay26.docx,2,zeroshot,reversed,6,"A clear and well-organized personal narrative with good flow, though it remains stylistically simple and lacks thematic complexity.",False,"[
  {
    ""id"": ""essay12.docx"",
    ""pred_score"": 3,
    ""justification"": ""The writing is extremely simplistic and lacks the depth, vocabulary, and analytical quality expected of a formal essay.""
  },
  {
    ""id"": ""researchpaper3.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated academic paper demonstrating exceptional depth of knowledge and professional structure, despite minor text extraction artifacts.""
  },
  {
    ""id"": ""essay26.docx"",
    ""pred_score"": 6,
    ""justification"": ""A clear and well-organized personal narrative with good flow, though it remains stylistically simple and lacks thematic complexity.""
  },
  {
    ""id"": ""essay44.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay is well-structured and informative, using specific details and effective transitions to explain biological concepts clearly.""
  },
  {
    ""id"": ""researchpaper71.docx"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary technical research paper that provides deep theoretical insights and maintains a logical, professional progression throughout.""
  }
]"
essay44.docx,essay44.docx,3,zeroshot,reversed,7,"The essay is well-structured and informative, using specific details and effective transitions to explain biological concepts clearly.",False,"[
  {
    ""id"": ""essay12.docx"",
    ""pred_score"": 3,
    ""justification"": ""The writing is extremely simplistic and lacks the depth, vocabulary, and analytical quality expected of a formal essay.""
  },
  {
    ""id"": ""researchpaper3.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated academic paper demonstrating exceptional depth of knowledge and professional structure, despite minor text extraction artifacts.""
  },
  {
    ""id"": ""essay26.docx"",
    ""pred_score"": 6,
    ""justification"": ""A clear and well-organized personal narrative with good flow, though it remains stylistically simple and lacks thematic complexity.""
  },
  {
    ""id"": ""essay44.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay is well-structured and informative, using specific details and effective transitions to explain biological concepts clearly.""
  },
  {
    ""id"": ""researchpaper71.docx"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary technical research paper that provides deep theoretical insights and maintains a logical, professional progression throughout.""
  }
]"
researchpaper71.docx,researchpaper71.docx,4,zeroshot,reversed,9,"An exemplary technical research paper that provides deep theoretical insights and maintains a logical, professional progression throughout.",False,"[
  {
    ""id"": ""essay12.docx"",
    ""pred_score"": 3,
    ""justification"": ""The writing is extremely simplistic and lacks the depth, vocabulary, and analytical quality expected of a formal essay.""
  },
  {
    ""id"": ""researchpaper3.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated academic paper demonstrating exceptional depth of knowledge and professional structure, despite minor text extraction artifacts.""
  },
  {
    ""id"": ""essay26.docx"",
    ""pred_score"": 6,
    ""justification"": ""A clear and well-organized personal narrative with good flow, though it remains stylistically simple and lacks thematic complexity.""
  },
  {
    ""id"": ""essay44.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay is well-structured and informative, using specific details and effective transitions to explain biological concepts clearly.""
  },
  {
    ""id"": ""researchpaper71.docx"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary technical research paper that provides deep theoretical insights and maintains a logical, professional progression throughout.""
  }
]"
researchpaper55.docx,researchpaper55.docx,0,zeroshot,reversed,9,This is a highly sophisticated and technically dense academic introduction that demonstrates significant depth and professional clarity despite minor OCR artifacts.,False,"[
  {
    ""id"": ""researchpaper55.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated and technically dense academic introduction that demonstrates significant depth and professional clarity despite minor OCR artifacts.""
  },
  {
    ""id"": ""researchpaper26.docx"",
    ""pred_score"": 9,
    ""justification"": ""The text exhibits exceptional organization and theoretical depth, providing a clear and insightful unified theory of feature learning in neural networks.""
  },
  {
    ""id"": ""essay94.docx"",
    ""pred_score"": 6,
    ""justification"": ""A coherent and relatable narrative that effectively transitions from a personal anecdote to a thoughtful reflection on the responsibilities of growing up.""
  },
  {
    ""id"": ""essay75.docx"",
    ""pred_score"": 5,
    ""justification"": ""While creative and rhythmically consistent, this short poem lacks the analytical depth and structural complexity required for a high-scoring essay.""
  },
  {
    ""id"": ""essay18.docx"",
    ""pred_score"": 4,
    ""justification"": ""The instructions are clear and functional but remain fundamentally simplistic, lacking the transitions, depth, and formal structure of an actual essay.""
  }
]"
researchpaper26.docx,researchpaper26.docx,1,zeroshot,reversed,9,"The text exhibits exceptional organization and theoretical depth, providing a clear and insightful unified theory of feature learning in neural networks.",False,"[
  {
    ""id"": ""researchpaper55.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated and technically dense academic introduction that demonstrates significant depth and professional clarity despite minor OCR artifacts.""
  },
  {
    ""id"": ""researchpaper26.docx"",
    ""pred_score"": 9,
    ""justification"": ""The text exhibits exceptional organization and theoretical depth, providing a clear and insightful unified theory of feature learning in neural networks.""
  },
  {
    ""id"": ""essay94.docx"",
    ""pred_score"": 6,
    ""justification"": ""A coherent and relatable narrative that effectively transitions from a personal anecdote to a thoughtful reflection on the responsibilities of growing up.""
  },
  {
    ""id"": ""essay75.docx"",
    ""pred_score"": 5,
    ""justification"": ""While creative and rhythmically consistent, this short poem lacks the analytical depth and structural complexity required for a high-scoring essay.""
  },
  {
    ""id"": ""essay18.docx"",
    ""pred_score"": 4,
    ""justification"": ""The instructions are clear and functional but remain fundamentally simplistic, lacking the transitions, depth, and formal structure of an actual essay.""
  }
]"
essay94.docx,essay94.docx,2,zeroshot,reversed,6,A coherent and relatable narrative that effectively transitions from a personal anecdote to a thoughtful reflection on the responsibilities of growing up.,False,"[
  {
    ""id"": ""researchpaper55.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated and technically dense academic introduction that demonstrates significant depth and professional clarity despite minor OCR artifacts.""
  },
  {
    ""id"": ""researchpaper26.docx"",
    ""pred_score"": 9,
    ""justification"": ""The text exhibits exceptional organization and theoretical depth, providing a clear and insightful unified theory of feature learning in neural networks.""
  },
  {
    ""id"": ""essay94.docx"",
    ""pred_score"": 6,
    ""justification"": ""A coherent and relatable narrative that effectively transitions from a personal anecdote to a thoughtful reflection on the responsibilities of growing up.""
  },
  {
    ""id"": ""essay75.docx"",
    ""pred_score"": 5,
    ""justification"": ""While creative and rhythmically consistent, this short poem lacks the analytical depth and structural complexity required for a high-scoring essay.""
  },
  {
    ""id"": ""essay18.docx"",
    ""pred_score"": 4,
    ""justification"": ""The instructions are clear and functional but remain fundamentally simplistic, lacking the transitions, depth, and formal structure of an actual essay.""
  }
]"
essay75.docx,essay75.docx,3,zeroshot,reversed,5,"While creative and rhythmically consistent, this short poem lacks the analytical depth and structural complexity required for a high-scoring essay.",False,"[
  {
    ""id"": ""researchpaper55.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated and technically dense academic introduction that demonstrates significant depth and professional clarity despite minor OCR artifacts.""
  },
  {
    ""id"": ""researchpaper26.docx"",
    ""pred_score"": 9,
    ""justification"": ""The text exhibits exceptional organization and theoretical depth, providing a clear and insightful unified theory of feature learning in neural networks.""
  },
  {
    ""id"": ""essay94.docx"",
    ""pred_score"": 6,
    ""justification"": ""A coherent and relatable narrative that effectively transitions from a personal anecdote to a thoughtful reflection on the responsibilities of growing up.""
  },
  {
    ""id"": ""essay75.docx"",
    ""pred_score"": 5,
    ""justification"": ""While creative and rhythmically consistent, this short poem lacks the analytical depth and structural complexity required for a high-scoring essay.""
  },
  {
    ""id"": ""essay18.docx"",
    ""pred_score"": 4,
    ""justification"": ""The instructions are clear and functional but remain fundamentally simplistic, lacking the transitions, depth, and formal structure of an actual essay.""
  }
]"
essay18.docx,essay18.docx,4,zeroshot,reversed,4,"The instructions are clear and functional but remain fundamentally simplistic, lacking the transitions, depth, and formal structure of an actual essay.",False,"[
  {
    ""id"": ""researchpaper55.docx"",
    ""pred_score"": 9,
    ""justification"": ""This is a highly sophisticated and technically dense academic introduction that demonstrates significant depth and professional clarity despite minor OCR artifacts.""
  },
  {
    ""id"": ""researchpaper26.docx"",
    ""pred_score"": 9,
    ""justification"": ""The text exhibits exceptional organization and theoretical depth, providing a clear and insightful unified theory of feature learning in neural networks.""
  },
  {
    ""id"": ""essay94.docx"",
    ""pred_score"": 6,
    ""justification"": ""A coherent and relatable narrative that effectively transitions from a personal anecdote to a thoughtful reflection on the responsibilities of growing up.""
  },
  {
    ""id"": ""essay75.docx"",
    ""pred_score"": 5,
    ""justification"": ""While creative and rhythmically consistent, this short poem lacks the analytical depth and structural complexity required for a high-scoring essay.""
  },
  {
    ""id"": ""essay18.docx"",
    ""pred_score"": 4,
    ""justification"": ""The instructions are clear and functional but remain fundamentally simplistic, lacking the transitions, depth, and formal structure of an actual essay.""
  }
]"
essay7.docx,essay7.docx,0,zeroshot,reversed,4,"The writing is coherent and factual but very elementary, consisting of simple, choppy sentences with limited depth or sophisticated transitions.",False,"[
  {
    ""id"": ""essay7.docx"",
    ""pred_score"": 4,
    ""justification"": ""The writing is coherent and factual but very elementary, consisting of simple, choppy sentences with limited depth or sophisticated transitions.""
  },
  {
    ""id"": ""essay17.docx"",
    ""pred_score"": 5,
    ""justification"": ""This is an adequate informational piece with clear thematic paragraphing and helpful specific details, though the sentence structure remains basic.""
  },
  {
    ""id"": ""essay88.docx"",
    ""pred_score"": 3,
    ""justification"": ""The essay lacks paragraph structure and contains numerous spelling and grammatical errors that detract from the clarity of the narrative.""
  },
  {
    ""id"": ""essay25.docx"",
    ""pred_score"": 8,
    ""justification"": ""This essay demonstrates strong organization through a five-paragraph structure and uses vivid sensory details and clear transitions to engage the reader.""
  },
  {
    ""id"": ""essay32.docx"",
    ""pred_score"": 7,
    ""justification"": ""The piece features a logical chronological progression, specific technical details about the bike shop, and a consistent, professional tone.""
  }
]"
essay17.docx,essay17.docx,1,zeroshot,reversed,5,"This is an adequate informational piece with clear thematic paragraphing and helpful specific details, though the sentence structure remains basic.",False,"[
  {
    ""id"": ""essay7.docx"",
    ""pred_score"": 4,
    ""justification"": ""The writing is coherent and factual but very elementary, consisting of simple, choppy sentences with limited depth or sophisticated transitions.""
  },
  {
    ""id"": ""essay17.docx"",
    ""pred_score"": 5,
    ""justification"": ""This is an adequate informational piece with clear thematic paragraphing and helpful specific details, though the sentence structure remains basic.""
  },
  {
    ""id"": ""essay88.docx"",
    ""pred_score"": 3,
    ""justification"": ""The essay lacks paragraph structure and contains numerous spelling and grammatical errors that detract from the clarity of the narrative.""
  },
  {
    ""id"": ""essay25.docx"",
    ""pred_score"": 8,
    ""justification"": ""This essay demonstrates strong organization through a five-paragraph structure and uses vivid sensory details and clear transitions to engage the reader.""
  },
  {
    ""id"": ""essay32.docx"",
    ""pred_score"": 7,
    ""justification"": ""The piece features a logical chronological progression, specific technical details about the bike shop, and a consistent, professional tone.""
  }
]"
essay88.docx,essay88.docx,2,zeroshot,reversed,3,The essay lacks paragraph structure and contains numerous spelling and grammatical errors that detract from the clarity of the narrative.,False,"[
  {
    ""id"": ""essay7.docx"",
    ""pred_score"": 4,
    ""justification"": ""The writing is coherent and factual but very elementary, consisting of simple, choppy sentences with limited depth or sophisticated transitions.""
  },
  {
    ""id"": ""essay17.docx"",
    ""pred_score"": 5,
    ""justification"": ""This is an adequate informational piece with clear thematic paragraphing and helpful specific details, though the sentence structure remains basic.""
  },
  {
    ""id"": ""essay88.docx"",
    ""pred_score"": 3,
    ""justification"": ""The essay lacks paragraph structure and contains numerous spelling and grammatical errors that detract from the clarity of the narrative.""
  },
  {
    ""id"": ""essay25.docx"",
    ""pred_score"": 8,
    ""justification"": ""This essay demonstrates strong organization through a five-paragraph structure and uses vivid sensory details and clear transitions to engage the reader.""
  },
  {
    ""id"": ""essay32.docx"",
    ""pred_score"": 7,
    ""justification"": ""The piece features a logical chronological progression, specific technical details about the bike shop, and a consistent, professional tone.""
  }
]"
essay25.docx,essay25.docx,3,zeroshot,reversed,8,This essay demonstrates strong organization through a five-paragraph structure and uses vivid sensory details and clear transitions to engage the reader.,False,"[
  {
    ""id"": ""essay7.docx"",
    ""pred_score"": 4,
    ""justification"": ""The writing is coherent and factual but very elementary, consisting of simple, choppy sentences with limited depth or sophisticated transitions.""
  },
  {
    ""id"": ""essay17.docx"",
    ""pred_score"": 5,
    ""justification"": ""This is an adequate informational piece with clear thematic paragraphing and helpful specific details, though the sentence structure remains basic.""
  },
  {
    ""id"": ""essay88.docx"",
    ""pred_score"": 3,
    ""justification"": ""The essay lacks paragraph structure and contains numerous spelling and grammatical errors that detract from the clarity of the narrative.""
  },
  {
    ""id"": ""essay25.docx"",
    ""pred_score"": 8,
    ""justification"": ""This essay demonstrates strong organization through a five-paragraph structure and uses vivid sensory details and clear transitions to engage the reader.""
  },
  {
    ""id"": ""essay32.docx"",
    ""pred_score"": 7,
    ""justification"": ""The piece features a logical chronological progression, specific technical details about the bike shop, and a consistent, professional tone.""
  }
]"
essay32.docx,essay32.docx,4,zeroshot,reversed,7,"The piece features a logical chronological progression, specific technical details about the bike shop, and a consistent, professional tone.",False,"[
  {
    ""id"": ""essay7.docx"",
    ""pred_score"": 4,
    ""justification"": ""The writing is coherent and factual but very elementary, consisting of simple, choppy sentences with limited depth or sophisticated transitions.""
  },
  {
    ""id"": ""essay17.docx"",
    ""pred_score"": 5,
    ""justification"": ""This is an adequate informational piece with clear thematic paragraphing and helpful specific details, though the sentence structure remains basic.""
  },
  {
    ""id"": ""essay88.docx"",
    ""pred_score"": 3,
    ""justification"": ""The essay lacks paragraph structure and contains numerous spelling and grammatical errors that detract from the clarity of the narrative.""
  },
  {
    ""id"": ""essay25.docx"",
    ""pred_score"": 8,
    ""justification"": ""This essay demonstrates strong organization through a five-paragraph structure and uses vivid sensory details and clear transitions to engage the reader.""
  },
  {
    ""id"": ""essay32.docx"",
    ""pred_score"": 7,
    ""justification"": ""The piece features a logical chronological progression, specific technical details about the bike shop, and a consistent, professional tone.""
  }
]"
essay36.docx,essay36.docx,0,zeroshot,reversed,4,The piece is coherent and grammatically correct but remains highly repetitive and lacks the depth or complexity expected of a developed essay.,False,"[
  {
    ""id"": ""essay36.docx"",
    ""pred_score"": 4,
    ""justification"": ""The piece is coherent and grammatically correct but remains highly repetitive and lacks the depth or complexity expected of a developed essay.""
  },
  {
    ""id"": ""researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic text with sophisticated terminology, logical flow, and a clear, well-structured exploration of complex mathematical concepts.""
  },
  {
    ""id"": ""researchpaper45.docx"",
    ""pred_score"": 9,
    ""justification"": ""The content shows high technical depth and professional structure, though the text snippet contains slight formatting noise from the mathematical notation.""
  },
  {
    ""id"": ""essay20.docx"",
    ""pred_score"": 3,
    ""justification"": ""While clear and charming, this is a brief personal anecdote rather than a structured essay, offering minimal development or thematic depth.""
  },
  {
    ""id"": ""essay16.docx"",
    ""pred_score"": 6,
    ""justification"": ""The essay is well-organized with clear paragraph transitions and factual content, showing a solid understanding of basic expository structure.""
  }
]"
researchpaper65.docx,researchpaper65.docx,1,zeroshot,reversed,10,"This is an exemplary academic text with sophisticated terminology, logical flow, and a clear, well-structured exploration of complex mathematical concepts.",False,"[
  {
    ""id"": ""essay36.docx"",
    ""pred_score"": 4,
    ""justification"": ""The piece is coherent and grammatically correct but remains highly repetitive and lacks the depth or complexity expected of a developed essay.""
  },
  {
    ""id"": ""researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic text with sophisticated terminology, logical flow, and a clear, well-structured exploration of complex mathematical concepts.""
  },
  {
    ""id"": ""researchpaper45.docx"",
    ""pred_score"": 9,
    ""justification"": ""The content shows high technical depth and professional structure, though the text snippet contains slight formatting noise from the mathematical notation.""
  },
  {
    ""id"": ""essay20.docx"",
    ""pred_score"": 3,
    ""justification"": ""While clear and charming, this is a brief personal anecdote rather than a structured essay, offering minimal development or thematic depth.""
  },
  {
    ""id"": ""essay16.docx"",
    ""pred_score"": 6,
    ""justification"": ""The essay is well-organized with clear paragraph transitions and factual content, showing a solid understanding of basic expository structure.""
  }
]"
researchpaper45.docx,researchpaper45.docx,2,zeroshot,reversed,9,"The content shows high technical depth and professional structure, though the text snippet contains slight formatting noise from the mathematical notation.",False,"[
  {
    ""id"": ""essay36.docx"",
    ""pred_score"": 4,
    ""justification"": ""The piece is coherent and grammatically correct but remains highly repetitive and lacks the depth or complexity expected of a developed essay.""
  },
  {
    ""id"": ""researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic text with sophisticated terminology, logical flow, and a clear, well-structured exploration of complex mathematical concepts.""
  },
  {
    ""id"": ""researchpaper45.docx"",
    ""pred_score"": 9,
    ""justification"": ""The content shows high technical depth and professional structure, though the text snippet contains slight formatting noise from the mathematical notation.""
  },
  {
    ""id"": ""essay20.docx"",
    ""pred_score"": 3,
    ""justification"": ""While clear and charming, this is a brief personal anecdote rather than a structured essay, offering minimal development or thematic depth.""
  },
  {
    ""id"": ""essay16.docx"",
    ""pred_score"": 6,
    ""justification"": ""The essay is well-organized with clear paragraph transitions and factual content, showing a solid understanding of basic expository structure.""
  }
]"
essay20.docx,essay20.docx,3,zeroshot,reversed,3,"While clear and charming, this is a brief personal anecdote rather than a structured essay, offering minimal development or thematic depth.",False,"[
  {
    ""id"": ""essay36.docx"",
    ""pred_score"": 4,
    ""justification"": ""The piece is coherent and grammatically correct but remains highly repetitive and lacks the depth or complexity expected of a developed essay.""
  },
  {
    ""id"": ""researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is an exemplary academic text with sophisticated terminology, logical flow, and a clear, well-structured exploration of complex mathematical concepts.""
  },
  {
    ""id"": ""researchpaper45.docx"",
    ""pred_score"": 9,
    ""justification"": ""The content shows high technical depth and professional structure, though the text snippet contains slight formatting noise from the mathematical notation.""
  },
  {
    ""id"": ""essay20.docx"",
    ""pred_score"": 3,
    ""justification"": ""While clear and charming, this is a brief personal anecdote rather than a structured essay, offering minimal development or thematic depth.""
  },
  {
    ""id"": ""essay16.docx"",
    ""pred_score"": 6,
    ""justification"": ""The essay is well-organized with clear paragraph transitions and factual content, showing a solid understanding of basic expository structure.""
  }
]"
