id,sample_name,position_in_run,mode,order,pred_score,justification,clamped,raw_json
Exceptional Essays/researchpaper7.docx,Exceptional Essays/researchpaper7.docx,4,fewshot,reversed,10,"This is a flawless academic introduction and conclusion that demonstrates exceptional depth, professional organization, and a sophisticated understanding of complex technical concepts.",False,"[
  {
    ""id"": ""Average Essays/average_essay_22.docx"",
    ""pred_score"": 1,
    ""justification"": ""This submission is a fragment of a play script consisting of a character list and stage directions, failing to meet any of the structural or content requirements of an essay.""
  },
  {
    ""id"": ""Average Essays/average_essay_1.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay provides a compelling narrative with a clear chronological structure, specific medical details, and a strong sense of personal triumph.""
  },
  {
    ""id"": ""Average Essays/average_essay_33.docx"",
    ""pred_score"": 7,
    ""justification"": ""This piece uses vivid sensory imagery and a consistent, engaging voice to reflect on a personal experience while effectively tying the narrative back to its central theme.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_30.docx"",
    ""pred_score"": 3,
    ""justification"": ""While the narrative is coherent and follows a logical timeline, the sentence structure is repetitive and lacks the depth and descriptive detail required for a higher score.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper7.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless academic introduction and conclusion that demonstrates exceptional depth, professional organization, and a sophisticated understanding of complex technical concepts.""
  }
]"
Exceptional Essays/researchpaper21.docx,Exceptional Essays/researchpaper21.docx,0,fewshot,reversed,10,"This is a highly sophisticated academic paper that demonstrates exceptional technical depth, logical structure, and professional clarity.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper21.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a highly sophisticated academic paper that demonstrates exceptional technical depth, logical structure, and professional clarity.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper87.docx"",
    ""pred_score"": 10,
    ""justification"": ""The essay presents complex mathematical and machine learning concepts with exemplary organization and advanced knowledge depth.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_3.docx"",
    ""pred_score"": 1,
    ""justification"": ""The text is extremely brief and lacks any significant structure, depth, or developed content beyond a few basic sentences.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper33.docx"",
    ""pred_score"": 10,
    ""justification"": ""This work is a polished and insightful scientific study featuring rigorous methodology, clear transitions, and high-quality academic prose.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_52.docx"",
    ""pred_score"": 2,
    ""justification"": ""While it maintains a simple rhythmic structure, the writing is elementary and lacks the complexity or depth required for a professional or academic setting.""
  }
]"
Exceptional Essays/researchpaper87.docx,Exceptional Essays/researchpaper87.docx,1,fewshot,reversed,10,The essay presents complex mathematical and machine learning concepts with exemplary organization and advanced knowledge depth.,False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper21.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a highly sophisticated academic paper that demonstrates exceptional technical depth, logical structure, and professional clarity.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper87.docx"",
    ""pred_score"": 10,
    ""justification"": ""The essay presents complex mathematical and machine learning concepts with exemplary organization and advanced knowledge depth.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_3.docx"",
    ""pred_score"": 1,
    ""justification"": ""The text is extremely brief and lacks any significant structure, depth, or developed content beyond a few basic sentences.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper33.docx"",
    ""pred_score"": 10,
    ""justification"": ""This work is a polished and insightful scientific study featuring rigorous methodology, clear transitions, and high-quality academic prose.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_52.docx"",
    ""pred_score"": 2,
    ""justification"": ""While it maintains a simple rhythmic structure, the writing is elementary and lacks the complexity or depth required for a professional or academic setting.""
  }
]"
Poor Essays/poor_essay_3.docx,Poor Essays/poor_essay_3.docx,2,fewshot,reversed,1,"The text is extremely brief and lacks any significant structure, depth, or developed content beyond a few basic sentences.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper21.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a highly sophisticated academic paper that demonstrates exceptional technical depth, logical structure, and professional clarity.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper87.docx"",
    ""pred_score"": 10,
    ""justification"": ""The essay presents complex mathematical and machine learning concepts with exemplary organization and advanced knowledge depth.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_3.docx"",
    ""pred_score"": 1,
    ""justification"": ""The text is extremely brief and lacks any significant structure, depth, or developed content beyond a few basic sentences.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper33.docx"",
    ""pred_score"": 10,
    ""justification"": ""This work is a polished and insightful scientific study featuring rigorous methodology, clear transitions, and high-quality academic prose.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_52.docx"",
    ""pred_score"": 2,
    ""justification"": ""While it maintains a simple rhythmic structure, the writing is elementary and lacks the complexity or depth required for a professional or academic setting.""
  }
]"
Exceptional Essays/researchpaper33.docx,Exceptional Essays/researchpaper33.docx,3,fewshot,reversed,10,"This work is a polished and insightful scientific study featuring rigorous methodology, clear transitions, and high-quality academic prose.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper21.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a highly sophisticated academic paper that demonstrates exceptional technical depth, logical structure, and professional clarity.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper87.docx"",
    ""pred_score"": 10,
    ""justification"": ""The essay presents complex mathematical and machine learning concepts with exemplary organization and advanced knowledge depth.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_3.docx"",
    ""pred_score"": 1,
    ""justification"": ""The text is extremely brief and lacks any significant structure, depth, or developed content beyond a few basic sentences.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper33.docx"",
    ""pred_score"": 10,
    ""justification"": ""This work is a polished and insightful scientific study featuring rigorous methodology, clear transitions, and high-quality academic prose.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_52.docx"",
    ""pred_score"": 2,
    ""justification"": ""While it maintains a simple rhythmic structure, the writing is elementary and lacks the complexity or depth required for a professional or academic setting.""
  }
]"
Poor Essays/poor_essay_52.docx,Poor Essays/poor_essay_52.docx,4,fewshot,reversed,2,"While it maintains a simple rhythmic structure, the writing is elementary and lacks the complexity or depth required for a professional or academic setting.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper21.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a highly sophisticated academic paper that demonstrates exceptional technical depth, logical structure, and professional clarity.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper87.docx"",
    ""pred_score"": 10,
    ""justification"": ""The essay presents complex mathematical and machine learning concepts with exemplary organization and advanced knowledge depth.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_3.docx"",
    ""pred_score"": 1,
    ""justification"": ""The text is extremely brief and lacks any significant structure, depth, or developed content beyond a few basic sentences.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper33.docx"",
    ""pred_score"": 10,
    ""justification"": ""This work is a polished and insightful scientific study featuring rigorous methodology, clear transitions, and high-quality academic prose.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_52.docx"",
    ""pred_score"": 2,
    ""justification"": ""While it maintains a simple rhythmic structure, the writing is elementary and lacks the complexity or depth required for a professional or academic setting.""
  }
]"
Average Essays/average_essay_66.docx,Average Essays/average_essay_66.docx,0,fewshot,reversed,8,"The essay effectively uses a chess metaphor to connect various life experiences, demonstrating strong narrative flow and a clear thematic progression.",False,"[
  {
    ""id"": ""Average Essays/average_essay_66.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a chess metaphor to connect various life experiences, demonstrating strong narrative flow and a clear thematic progression.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_31.docx"",
    ""pred_score"": 3,
    ""justification"": ""The narrative is overly simplistic and lacks descriptive depth, relying on basic chronological sequencing without any meaningful reflection or insight.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_43.docx"",
    ""pred_score"": 2,
    ""justification"": ""This submission is a simple children's poem rather than an essay, providing minimal content and no analytical or structural development.""
  },
  {
    ""id"": ""Average Essays/average_essay_65.docx"",
    ""pred_score"": 9,
    ""justification"": ""The author demonstrates high-level critical thinking by creatively applying the scientific concept of entropy to personal growth and academic ambition with exceptional clarity.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper62.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a sophisticated and professional research paper that exhibits deep technical knowledge, rigorous organization, and flawless academic prose.""
  }
]"
Poor Essays/poor_essay_31.docx,Poor Essays/poor_essay_31.docx,1,fewshot,reversed,3,"The narrative is overly simplistic and lacks descriptive depth, relying on basic chronological sequencing without any meaningful reflection or insight.",False,"[
  {
    ""id"": ""Average Essays/average_essay_66.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a chess metaphor to connect various life experiences, demonstrating strong narrative flow and a clear thematic progression.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_31.docx"",
    ""pred_score"": 3,
    ""justification"": ""The narrative is overly simplistic and lacks descriptive depth, relying on basic chronological sequencing without any meaningful reflection or insight.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_43.docx"",
    ""pred_score"": 2,
    ""justification"": ""This submission is a simple children's poem rather than an essay, providing minimal content and no analytical or structural development.""
  },
  {
    ""id"": ""Average Essays/average_essay_65.docx"",
    ""pred_score"": 9,
    ""justification"": ""The author demonstrates high-level critical thinking by creatively applying the scientific concept of entropy to personal growth and academic ambition with exceptional clarity.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper62.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a sophisticated and professional research paper that exhibits deep technical knowledge, rigorous organization, and flawless academic prose.""
  }
]"
Poor Essays/poor_essay_43.docx,Poor Essays/poor_essay_43.docx,2,fewshot,reversed,2,"This submission is a simple children's poem rather than an essay, providing minimal content and no analytical or structural development.",False,"[
  {
    ""id"": ""Average Essays/average_essay_66.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a chess metaphor to connect various life experiences, demonstrating strong narrative flow and a clear thematic progression.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_31.docx"",
    ""pred_score"": 3,
    ""justification"": ""The narrative is overly simplistic and lacks descriptive depth, relying on basic chronological sequencing without any meaningful reflection or insight.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_43.docx"",
    ""pred_score"": 2,
    ""justification"": ""This submission is a simple children's poem rather than an essay, providing minimal content and no analytical or structural development.""
  },
  {
    ""id"": ""Average Essays/average_essay_65.docx"",
    ""pred_score"": 9,
    ""justification"": ""The author demonstrates high-level critical thinking by creatively applying the scientific concept of entropy to personal growth and academic ambition with exceptional clarity.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper62.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a sophisticated and professional research paper that exhibits deep technical knowledge, rigorous organization, and flawless academic prose.""
  }
]"
Average Essays/average_essay_65.docx,Average Essays/average_essay_65.docx,3,fewshot,reversed,9,The author demonstrates high-level critical thinking by creatively applying the scientific concept of entropy to personal growth and academic ambition with exceptional clarity.,False,"[
  {
    ""id"": ""Average Essays/average_essay_66.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a chess metaphor to connect various life experiences, demonstrating strong narrative flow and a clear thematic progression.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_31.docx"",
    ""pred_score"": 3,
    ""justification"": ""The narrative is overly simplistic and lacks descriptive depth, relying on basic chronological sequencing without any meaningful reflection or insight.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_43.docx"",
    ""pred_score"": 2,
    ""justification"": ""This submission is a simple children's poem rather than an essay, providing minimal content and no analytical or structural development.""
  },
  {
    ""id"": ""Average Essays/average_essay_65.docx"",
    ""pred_score"": 9,
    ""justification"": ""The author demonstrates high-level critical thinking by creatively applying the scientific concept of entropy to personal growth and academic ambition with exceptional clarity.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper62.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a sophisticated and professional research paper that exhibits deep technical knowledge, rigorous organization, and flawless academic prose.""
  }
]"
Exceptional Essays/researchpaper62.docx,Exceptional Essays/researchpaper62.docx,4,fewshot,reversed,10,"This is a sophisticated and professional research paper that exhibits deep technical knowledge, rigorous organization, and flawless academic prose.",False,"[
  {
    ""id"": ""Average Essays/average_essay_66.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a chess metaphor to connect various life experiences, demonstrating strong narrative flow and a clear thematic progression.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_31.docx"",
    ""pred_score"": 3,
    ""justification"": ""The narrative is overly simplistic and lacks descriptive depth, relying on basic chronological sequencing without any meaningful reflection or insight.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_43.docx"",
    ""pred_score"": 2,
    ""justification"": ""This submission is a simple children's poem rather than an essay, providing minimal content and no analytical or structural development.""
  },
  {
    ""id"": ""Average Essays/average_essay_65.docx"",
    ""pred_score"": 9,
    ""justification"": ""The author demonstrates high-level critical thinking by creatively applying the scientific concept of entropy to personal growth and academic ambition with exceptional clarity.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper62.docx"",
    ""pred_score"": 10,
    ""justification"": ""This is a sophisticated and professional research paper that exhibits deep technical knowledge, rigorous organization, and flawless academic prose.""
  }
]"
Poor Essays/poor_essay_80.docx,Poor Essays/poor_essay_80.docx,0,fewshot,reversed,8,The essay effectively uses a pioneer metaphor to structure a detailed historical account with clear transitions and appropriate citations.,False,"[
  {
    ""id"": ""Poor Essays/poor_essay_80.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a pioneer metaphor to structure a detailed historical account with clear transitions and appropriate citations.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper78.docx"",
    ""pred_score"": 10,
    ""justification"": ""This technical paper demonstrates exemplary depth, professional academic structure, and a sophisticated understanding of dual-retriever systems.""
  },
  {
    ""id"": ""Average Essays/average_essay_10.docx"",
    ""pred_score"": 6,
    ""justification"": ""The writing features strong sensory descriptions and evocative imagery that enhance the readability of the personal narrative.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_44.docx"",
    ""pred_score"": 3,
    ""justification"": ""The essay relies on very simple sentence structures and basic organization, and includes some factual errors regarding natural predators.""
  },
  {
    ""id"": ""Average Essays/average_essay_12.docx"",
    ""pred_score"": 6,
    ""justification"": ""This well-organized personal essay maintains a professional tone and clear chronological flow throughout the narrative.""
  }
]"
Exceptional Essays/researchpaper78.docx,Exceptional Essays/researchpaper78.docx,1,fewshot,reversed,10,"This technical paper demonstrates exemplary depth, professional academic structure, and a sophisticated understanding of dual-retriever systems.",False,"[
  {
    ""id"": ""Poor Essays/poor_essay_80.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a pioneer metaphor to structure a detailed historical account with clear transitions and appropriate citations.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper78.docx"",
    ""pred_score"": 10,
    ""justification"": ""This technical paper demonstrates exemplary depth, professional academic structure, and a sophisticated understanding of dual-retriever systems.""
  },
  {
    ""id"": ""Average Essays/average_essay_10.docx"",
    ""pred_score"": 6,
    ""justification"": ""The writing features strong sensory descriptions and evocative imagery that enhance the readability of the personal narrative.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_44.docx"",
    ""pred_score"": 3,
    ""justification"": ""The essay relies on very simple sentence structures and basic organization, and includes some factual errors regarding natural predators.""
  },
  {
    ""id"": ""Average Essays/average_essay_12.docx"",
    ""pred_score"": 6,
    ""justification"": ""This well-organized personal essay maintains a professional tone and clear chronological flow throughout the narrative.""
  }
]"
Average Essays/average_essay_10.docx,Average Essays/average_essay_10.docx,2,fewshot,reversed,6,The writing features strong sensory descriptions and evocative imagery that enhance the readability of the personal narrative.,False,"[
  {
    ""id"": ""Poor Essays/poor_essay_80.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a pioneer metaphor to structure a detailed historical account with clear transitions and appropriate citations.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper78.docx"",
    ""pred_score"": 10,
    ""justification"": ""This technical paper demonstrates exemplary depth, professional academic structure, and a sophisticated understanding of dual-retriever systems.""
  },
  {
    ""id"": ""Average Essays/average_essay_10.docx"",
    ""pred_score"": 6,
    ""justification"": ""The writing features strong sensory descriptions and evocative imagery that enhance the readability of the personal narrative.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_44.docx"",
    ""pred_score"": 3,
    ""justification"": ""The essay relies on very simple sentence structures and basic organization, and includes some factual errors regarding natural predators.""
  },
  {
    ""id"": ""Average Essays/average_essay_12.docx"",
    ""pred_score"": 6,
    ""justification"": ""This well-organized personal essay maintains a professional tone and clear chronological flow throughout the narrative.""
  }
]"
Poor Essays/poor_essay_44.docx,Poor Essays/poor_essay_44.docx,3,fewshot,reversed,3,"The essay relies on very simple sentence structures and basic organization, and includes some factual errors regarding natural predators.",False,"[
  {
    ""id"": ""Poor Essays/poor_essay_80.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a pioneer metaphor to structure a detailed historical account with clear transitions and appropriate citations.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper78.docx"",
    ""pred_score"": 10,
    ""justification"": ""This technical paper demonstrates exemplary depth, professional academic structure, and a sophisticated understanding of dual-retriever systems.""
  },
  {
    ""id"": ""Average Essays/average_essay_10.docx"",
    ""pred_score"": 6,
    ""justification"": ""The writing features strong sensory descriptions and evocative imagery that enhance the readability of the personal narrative.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_44.docx"",
    ""pred_score"": 3,
    ""justification"": ""The essay relies on very simple sentence structures and basic organization, and includes some factual errors regarding natural predators.""
  },
  {
    ""id"": ""Average Essays/average_essay_12.docx"",
    ""pred_score"": 6,
    ""justification"": ""This well-organized personal essay maintains a professional tone and clear chronological flow throughout the narrative.""
  }
]"
Average Essays/average_essay_12.docx,Average Essays/average_essay_12.docx,4,fewshot,reversed,6,This well-organized personal essay maintains a professional tone and clear chronological flow throughout the narrative.,False,"[
  {
    ""id"": ""Poor Essays/poor_essay_80.docx"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a pioneer metaphor to structure a detailed historical account with clear transitions and appropriate citations.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper78.docx"",
    ""pred_score"": 10,
    ""justification"": ""This technical paper demonstrates exemplary depth, professional academic structure, and a sophisticated understanding of dual-retriever systems.""
  },
  {
    ""id"": ""Average Essays/average_essay_10.docx"",
    ""pred_score"": 6,
    ""justification"": ""The writing features strong sensory descriptions and evocative imagery that enhance the readability of the personal narrative.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_44.docx"",
    ""pred_score"": 3,
    ""justification"": ""The essay relies on very simple sentence structures and basic organization, and includes some factual errors regarding natural predators.""
  },
  {
    ""id"": ""Average Essays/average_essay_12.docx"",
    ""pred_score"": 6,
    ""justification"": ""This well-organized personal essay maintains a professional tone and clear chronological flow throughout the narrative.""
  }
]"
Exceptional Essays/researchpaper65.docx,Exceptional Essays/researchpaper65.docx,0,fewshot,reversed,10,"This academic paper excerpt is exemplary, demonstrating sophisticated information geometry concepts, professional terminology, and a perfectly logical structure with no meaningful weaknesses.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This academic paper excerpt is exemplary, demonstrating sophisticated information geometry concepts, professional terminology, and a perfectly logical structure with no meaningful weaknesses.""
  },
  {
    ""id"": ""Average Essays/average_essay_21.docx"",
    ""pred_score"": 4,
    ""justification"": ""While emotionally evocative and creative, this piece is a short poem rather than a structured essay and lacks the organizational complexity and depth required for a higher score.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_55.docx"",
    ""pred_score"": 2,
    ""justification"": ""The text is a simple rhyme followed by a basic recipe, showing minimal effort, very little structural organization, and no depth beyond a primary-school level.""
  },
  {
    ""id"": ""Average Essays/average_essay_84.docx"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-structured narrative essay with a clear personal arc, strong transitions, and a polished professional tone that effectively connects personal growth to broader themes.""
  },
  {
    ""id"": ""Average Essays/average_essay_60.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay uses an effective crochet metaphor to explore the theme of personal development, maintaining good flow and clarity throughout, though it is slightly less focused than the highest-scoring narrative examples.""
  }
]"
Average Essays/average_essay_21.docx,Average Essays/average_essay_21.docx,1,fewshot,reversed,4,"While emotionally evocative and creative, this piece is a short poem rather than a structured essay and lacks the organizational complexity and depth required for a higher score.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This academic paper excerpt is exemplary, demonstrating sophisticated information geometry concepts, professional terminology, and a perfectly logical structure with no meaningful weaknesses.""
  },
  {
    ""id"": ""Average Essays/average_essay_21.docx"",
    ""pred_score"": 4,
    ""justification"": ""While emotionally evocative and creative, this piece is a short poem rather than a structured essay and lacks the organizational complexity and depth required for a higher score.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_55.docx"",
    ""pred_score"": 2,
    ""justification"": ""The text is a simple rhyme followed by a basic recipe, showing minimal effort, very little structural organization, and no depth beyond a primary-school level.""
  },
  {
    ""id"": ""Average Essays/average_essay_84.docx"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-structured narrative essay with a clear personal arc, strong transitions, and a polished professional tone that effectively connects personal growth to broader themes.""
  },
  {
    ""id"": ""Average Essays/average_essay_60.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay uses an effective crochet metaphor to explore the theme of personal development, maintaining good flow and clarity throughout, though it is slightly less focused than the highest-scoring narrative examples.""
  }
]"
Poor Essays/poor_essay_55.docx,Poor Essays/poor_essay_55.docx,2,fewshot,reversed,2,"The text is a simple rhyme followed by a basic recipe, showing minimal effort, very little structural organization, and no depth beyond a primary-school level.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This academic paper excerpt is exemplary, demonstrating sophisticated information geometry concepts, professional terminology, and a perfectly logical structure with no meaningful weaknesses.""
  },
  {
    ""id"": ""Average Essays/average_essay_21.docx"",
    ""pred_score"": 4,
    ""justification"": ""While emotionally evocative and creative, this piece is a short poem rather than a structured essay and lacks the organizational complexity and depth required for a higher score.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_55.docx"",
    ""pred_score"": 2,
    ""justification"": ""The text is a simple rhyme followed by a basic recipe, showing minimal effort, very little structural organization, and no depth beyond a primary-school level.""
  },
  {
    ""id"": ""Average Essays/average_essay_84.docx"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-structured narrative essay with a clear personal arc, strong transitions, and a polished professional tone that effectively connects personal growth to broader themes.""
  },
  {
    ""id"": ""Average Essays/average_essay_60.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay uses an effective crochet metaphor to explore the theme of personal development, maintaining good flow and clarity throughout, though it is slightly less focused than the highest-scoring narrative examples.""
  }
]"
Average Essays/average_essay_84.docx,Average Essays/average_essay_84.docx,3,fewshot,reversed,8,"This is a well-structured narrative essay with a clear personal arc, strong transitions, and a polished professional tone that effectively connects personal growth to broader themes.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This academic paper excerpt is exemplary, demonstrating sophisticated information geometry concepts, professional terminology, and a perfectly logical structure with no meaningful weaknesses.""
  },
  {
    ""id"": ""Average Essays/average_essay_21.docx"",
    ""pred_score"": 4,
    ""justification"": ""While emotionally evocative and creative, this piece is a short poem rather than a structured essay and lacks the organizational complexity and depth required for a higher score.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_55.docx"",
    ""pred_score"": 2,
    ""justification"": ""The text is a simple rhyme followed by a basic recipe, showing minimal effort, very little structural organization, and no depth beyond a primary-school level.""
  },
  {
    ""id"": ""Average Essays/average_essay_84.docx"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-structured narrative essay with a clear personal arc, strong transitions, and a polished professional tone that effectively connects personal growth to broader themes.""
  },
  {
    ""id"": ""Average Essays/average_essay_60.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay uses an effective crochet metaphor to explore the theme of personal development, maintaining good flow and clarity throughout, though it is slightly less focused than the highest-scoring narrative examples.""
  }
]"
Average Essays/average_essay_60.docx,Average Essays/average_essay_60.docx,4,fewshot,reversed,7,"The essay uses an effective crochet metaphor to explore the theme of personal development, maintaining good flow and clarity throughout, though it is slightly less focused than the highest-scoring narrative examples.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper65.docx"",
    ""pred_score"": 10,
    ""justification"": ""This academic paper excerpt is exemplary, demonstrating sophisticated information geometry concepts, professional terminology, and a perfectly logical structure with no meaningful weaknesses.""
  },
  {
    ""id"": ""Average Essays/average_essay_21.docx"",
    ""pred_score"": 4,
    ""justification"": ""While emotionally evocative and creative, this piece is a short poem rather than a structured essay and lacks the organizational complexity and depth required for a higher score.""
  },
  {
    ""id"": ""Poor Essays/poor_essay_55.docx"",
    ""pred_score"": 2,
    ""justification"": ""The text is a simple rhyme followed by a basic recipe, showing minimal effort, very little structural organization, and no depth beyond a primary-school level.""
  },
  {
    ""id"": ""Average Essays/average_essay_84.docx"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-structured narrative essay with a clear personal arc, strong transitions, and a polished professional tone that effectively connects personal growth to broader themes.""
  },
  {
    ""id"": ""Average Essays/average_essay_60.docx"",
    ""pred_score"": 7,
    ""justification"": ""The essay uses an effective crochet metaphor to explore the theme of personal development, maintaining good flow and clarity throughout, though it is slightly less focused than the highest-scoring narrative examples.""
  }
]"
Exceptional Essays/researchpaper6.docx,Exceptional Essays/researchpaper6.docx,0,fewshot,reversed,10,"This research paper demonstrates exemplary academic rigor, professional structure, and high technical depth in its evaluation of LLM-based metrics.",False,"[
  {
    ""id"": ""Exceptional Essays/researchpaper6.docx"",
    ""pred_score"": 10,
    ""justification"": ""This research paper demonstrates exemplary academic rigor, professional structure, and high technical depth in its evaluation of LLM-based metrics.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper17.docx"",
    ""pred_score"": 9,
    ""justification"": ""The paper provides a sophisticated and well-structured framework for cybersecurity policy, maintaining high professional standards and clarity, though it is slightly less detailed than other exemplary entries.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper94.docx"",
    ""pred_score"": 10,
    ""justification"": ""This work displays exceptional depth in modeling user interests, featuring a clear logical progression and comprehensive validation of its methodology.""
  },
  {
    ""id"": ""Exceptional Essays/researchpaper13.docx"",
    ""pred_score"": 10,
    ""justification"": ""The writing is highly polished and technically insightful, effectively bridging human cognitive processes with machine learning models in a rigorous manner.""
  },
  {
    ""id"": ""Average Essays/average_essay_32.docx"",
    ""pred_score"": 6,
    ""justification"": ""This personal narrative features clear transitions and a focused theme, but it lacks the intellectual depth and structural complexity found in the higher-scored academic writing.""
  }
]"
